0.0,0.0,17.647058823529413,21.428571428571427
0.0,0.0,5.88235294117647,16.666666666666664
0.0,0.0,11.76470588235294,20.0
0.0,0.0,11.76470588235294,18.181818181818183
0.0,0.0,11.76470588235294,28.57142857142857
0.0,0.0,11.76470588235294,22.22222222222222
0.0,0.0,5.88235294117647,11.11111111111111
0.0,0.0,11.76470588235294,20.0
0.0,0.0,11.76470588235294,18.181818181818183
0.0,0.0,11.76470588235294,20.0
0.0,0.0,5.88235294117647,9.090909090909092
0.0,0.0,5.88235294117647,11.11111111111111
0.0,0.0,11.76470588235294,25.0
0.0,0.0,11.76470588235294,20.0
0.0,0.0,11.76470588235294,22.22222222222222
0.0,0.0,11.76470588235294,16.666666666666664
0.0,0.0,11.76470588235294,16.666666666666664
0.0,0.0,11.76470588235294,33.33333333333333
0.0,0.0,5.88235294117647,14.285714285714285
0.0,0.0,23.52941176470588,57.14285714285714
0.0,0.0,11.76470588235294,20.0
0.0,0.0,11.76470588235294,28.57142857142857
0.0,0.0,5.88235294117647,10.0
0.0,0.0,17.647058823529413,42.857142857142854
0.0,0.0,23.52941176470588,50.0
0.0,0.0,11.76470588235294,16.666666666666664
0.0,0.0,5.88235294117647,6.666666666666667
0.0,0.0,11.76470588235294,25.0
0.0,0.0,5.88235294117647,9.090909090909092
0.0,0.0,11.76470588235294,16.666666666666664
0.0,0.0,11.76470588235294,18.181818181818183
0.0,0.0,11.76470588235294,22.22222222222222
0.0,0.0,5.88235294117647,14.285714285714285
0.0,0.0,17.647058823529413,25.0
0.0,0.0,11.76470588235294,20.0
0.0,0.0,5.88235294117647,10.0
0.0,0.0,5.88235294117647,12.5
0.0,0.0,29.411764705882355,55.55555555555556
0.0,0.0,5.88235294117647,10.0
0.0,0.0,5.88235294117647,11.11111111111111
0.0,0.0,11.76470588235294,25.0
0.0,0.0,5.88235294117647,14.285714285714285
0.0,0.0,11.76470588235294,22.22222222222222
0.0,0.0,11.76470588235294,20.0
0.0,0.0,23.52941176470588,40.0
0.0,0.0,5.88235294117647,9.090909090909092
0.0,0.0,11.76470588235294,20.0
0.0,0.0,5.88235294117647,8.333333333333332
0.0,0.0,11.76470588235294,22.22222222222222
100.0,100.0,17.647058823529413,37.5
0.0,0.0,5.88235294117647,14.285714285714285
